"Internal Reference","Korporat Code","Name","Last Updated on","General State","Copackaging Routing Type/Display Name","MPS Lead Time","Ppc State"
"02920","SRM-BSS-EM","Emina Bright Stuff Face Serum 30 ml","2022-07-14 00:47:27","Confirmed","STD","5","Confirmed"
"03158","SRM-BSSN2-EM","Emina Bright Stuff Face Serum 7.5 ml","2022-06-20 09:08:17","Confirmed","STD","5","Confirmed"
"02847","FT-BST-EM","Emina Bright Stuff Face Toner 100 ml","2022-06-20 09:08:18","Confirmed","STD","5","Confirmed"
"03159","FT-BSTN2-EM","Emina Bright Stuff Face Toner 50 ml","2022-06-20 09:08:19","Confirmed","STD","5","Confirmed"
"02923","P-BSFTRRP-EM","Emina Bright Stuff Face Toner 50 ml isi 6 pcs","2022-06-20 09:09:34","Confirmed","STD","5","Confirmed"
"01967","FW-BSN2-EM","Emina Bright Stuff Face Wash 100 ml","2022-06-29 14:14:43","Confirmed","STD","3","Confirmed"
"01881","FW-BS-EM50ML","Emina Bright Stuff Face Wash 50 ml","2022-07-07 00:23:06","Confirmed","STD","4","Confirmed"
"02922","P-BSFWRRP-EM","Emina Bright Stuff Face Wash 50 ml isi 6 pcs","2022-07-05 17:05:32","Confirmed","STD","5","Confirmed"
"02083","B-BSLP-EM","Emina Bright Stuff Loose Powder 55 g","2022-06-30 05:52:40","Confirmed","STD","4","Confirmed"
"02918","REM-RBSMWN1-EM","Emina Bright Stuff Micellar Water 100 ml","2022-06-20 09:08:21","Confirmed","STD","5","Confirmed"
"02919","REM-RBSMWN2-EM","Emina Bright Stuff Micellar Water 50 ml","2022-06-20 09:08:21","Confirmed","STD","5","Confirmed"
"01880","M-BSC-EM","Emina Bright Stuff Moisturizing Cream 20 ml","2022-06-20 09:08:22","Confirmed","STD","9","Confirmed"
"03838","M-BSNC-EM","Emina Bright Stuff Night Cream 20 g","2022-07-08 10:05:04","Confirmed","STD","4","Confirmed"
"01992","M-BSTUC-EM","Emina Bright Stuff Tone Up Cream 20 ml","2022-06-20 09:08:23","Confirmed","STD","4","Confirmed"
"02520","FW-BSW-EM","Emina Bright Stuff Whip Face Wash 50 ml","2022-06-29 14:15:09","Confirmed","STD","5","Confirmed"
"02391","FW-BSACNE-EM","Emina Bright Stuff for Acne Prone Skin Face Wash 100 ml","2022-06-29 14:13:56","Confirmed","STD","4","Confirmed"
"02442","FW-BSACNEN2-EM","Emina Bright Stuff for Acne Prone Skin Face Wash 50 ml","2022-07-14 00:54:25","Confirmed","STD","9","Confirmed"
"02398","M-BSACNE-EM","Emina Bright Stuff for Acne Prone Skin Moisturizing Cream 20 ml","2022-06-20 09:08:19","Confirmed","STD","4","Confirmed"
"01211","BRUS-EBS-EM","Emina Brush Set (Set)","2022-06-20 09:08:24","Confirmed","OEMNDC","2","Confirmed"
"03127","FM-B7DM-EM","Emina Bundling 7 Days Masquerade Face Mask","2022-06-05 18:17:50","Confirmed","STD","5","Confirmed"
"04804","P-BSFSBSFW-EM","Emina Bundling Bright Stuff Face Scrub 50 ml + Emina Bright Stuff Face Wash 50 ml","2022-07-11 03:29:56","Confirmed","","0","Draft"
"04803","P-BSFSSBAT30-EM","Emina Bundling Bright Stuff Face Scrub 50 ml + Emina Sun Battle SPF 30 PA+++ 60 ml","2022-07-11 03:29:57","Confirmed","","0","Draft"
"02778","L-CM16KCC-W","Emina Bundling Creamatte 16 Soda Gembira 5.5 g x Kaos Callie Cotton","2022-06-05 19:26:05","Confirmed","","3","Confirmed"
"02779","L-CM17KCC-W","Emina Bundling Creamatte 17 Bola Ubi 5.5 g X Kaos Callie Cotton","2022-06-05 19:26:09","Confirmed","","3","Confirmed"
"02780","L-CM18KCC-W","Emina Bundling Creamatte 18 Onde-Onde 5.5 g X Kaos Callie Cotton","2022-06-05 19:26:12","Confirmed","","3","Confirmed"
"02781","L-CM19KCC-W","Emina Bundling Creamatte 19 Pisang Cokelat 5.5 g X Kaos Callie Cotton","2022-06-05 19:26:16","Confirmed","","3","Confirmed"
"02901","FM-CTCMP-EM","Emina Capsule Treat Clay Mask Pomegranate 10 ml","2022-06-20 09:09:39","Confirmed","STD","5","Confirmed"
"02900","FM-CTWOGT-EM","Emina Capsule Treat Gel Mask Green Tea 10 ml","2022-06-20 09:09:40","Confirmed","STD","5","Confirmed"
"02899","FM-CTWOH-EM","Emina Capsule Treat Gel Mask Honey 10 ml","2022-06-20 09:09:40","Confirmed","STD","5","Confirmed"
"02903","FM-CTGMC-EM","Emina Capsule Treat Sleeping Mask Cucumber 10 ml","2022-06-24 05:53:24","Confirmed","STD","5","Confirmed"
"02902","FM-CTGMR-EM","Emina Capsule Treat Sleeping Mask Rice 10 ml","2022-06-24 05:53:24","Confirmed","STD","5","Confirmed"
"02877","BO-CLBSPE-EM","Emina Cheek Lit Blush Stick Peach 7 g","2022-06-20 09:09:11","Confirmed","STD","5","Confirmed"
"02876","BO-CLBSPI-EM","Emina Cheek Lit Blush Stick Pink 7 g","2022-06-20 09:09:12","Confirmed","STD","5","Confirmed"
"03186","BO-CLBBPW-EM","Emina Cheek Lit Buttery Blush Periwinkle 2.8 g","2022-06-05 19:27:34","Confirmed","STD","5","Confirmed"
"03187","BO-CLBBPS-EM","Emina Cheek Lit Buttery Blush Persimmon 2.8 g","2022-06-05 19:27:38","Confirmed","STD","5","Confirmed"
"03188","BO-CLBBPB-EM","Emina Cheek Lit Buttery Blush Pinkerbelle 2.8 g","2022-06-05 19:27:43","Confirmed","STD","5","Confirmed"
"03189","BO-CLCA-EM","Emina Cheek Lit Cream Blush New Shade A","2022-06-05 19:27:49","Confirmed","","5","Confirmed"
"03190","BO-CLCB-EM","Emina Cheek Lit Cream Blush New Shade B","2022-06-05 19:27:53","Confirmed","","5","Confirmed"
"01643","BO-CLCNB-EM10ML","Emina Cheek Lit Cream Blush Nudie Brown 10 ml","2022-06-20 09:08:16","Confirmed","STD","4","Confirmed"
"00776","BO-CLCPE-EM10ML","Emina Cheek Lit Cream Blush Peach 10 ml (Pc(s))","2022-06-20 09:08:17","Confirmed","STD","4","Confirmed"
"00775","BO-CLCPI-EM10ML","Emina Cheek Lit Cream Blush Pink 10 ml (Pc(s))","2022-06-23 02:16:44","Confirmed","STD","4","Confirmed"
"01642","BO-CLCVI-EM10ML","Emina Cheek Lit Cream Blush Violet 10 ml","2022-06-20 09:08:18","Confirmed","STD","4","Confirmed"
"02879","FA-CLHP-EM","Emina Cheek Lit Highlighter Powder Nudesparkle 3.8 g","2022-06-20 09:09:12","Confirmed","PRESSTHENFILLINGPACKING","5","Confirmed"
"02878","BO-CLBSNT-EM","Emina Cheek Lit Highlighter Stick Nudetwinkle 7 g","2022-06-20 09:09:14","Confirmed","STD","5","Confirmed"
"04937","BO-CLPBAC-EM","Emina Cheek Lit Pressed Blush Apple Crumble 3.5 g","2022-07-11 08:21:07","Waiting for Approval","PRESSTHENFILLINGPACKING","3","Confirmed"
"04936","BO-R2CLPBBS-EM","Emina Cheek Lit Pressed Blush Bittersweet 3.5 g","2022-07-11 08:19:55","Confirmed","PRESSTHENFILLINGPACKING","3","Confirmed"
"00777","BO-CLPPB-EM3.5GR","Emina Cheek Lit Pressed Blush Bittersweet 3.5 gr (Pc(s))","2022-06-20 09:08:19","Confirmed","PRESSTHENFILLINGPACKING","5","Confirmed"
"00778","BO-CLPPMCB-EM3.5GR","Emina Cheek Lit Pressed Blush Cherry Blossoms 3.5 gr (Pc(s))","2022-07-15 00:54:54","Confirmed","PRESSTHENFILLINGPACKING","5","Confirmed"
"04938","BO-CLPBCP-EM","Emina Cheek Lit Pressed Blush Cherry Popsicle 3.5 g","2022-07-11 08:20:43","Waiting for Approval","PRESSTHENFILLINGPACKING","3","Confirmed"
"04934","BO-R2CLPBCC-EM","Emina Cheek Lit Pressed Blush Cotton Candy 3.5 g","2022-07-12 03:35:54","Confirmed","PRESSTHENFILLINGPACKING","3","Confirmed"
"00779","BO-CLPPCCC-EM3.5GR","Emina Cheek Lit Pressed Blush Cotton Candy 3.5 gr (Pc(s))","2022-07-15 00:55:17","Confirmed","PRESSTHENFILLINGPACKING","6","Confirmed"
"04935","BO-R2CLPBML-EM","Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 g","2022-07-13 08:57:04","Confirmed","PRESSTHENFILLINGPACKING","3","Confirmed"
"00780","BO-CLPPPML-EM3.5GR","Emina Cheek Lit Pressed Blush Marshmallow Lady 3.5 gr (Pc(s))","2022-07-15 00:54:17","Confirmed","PRESSTHENFILLINGPACKING","5","Confirmed"
"00781","BO-CLPCS-EM3.5GR","Emina Cheek Lit Pressed Blush Sugarcane 3.5 gr (Pc(s))","2022-06-20 09:08:21","Confirmed","PRESSTHENFILLINGPACKING","4","Confirmed"
"04933","BO-R2CLPBVB-EM","Emina Cheek Lit Pressed Blush Violet Berry 3.5 g","2022-07-13 08:57:10","Confirmed","PRESSTHENFILLINGPACKING","3","Confirmed"
"00782","BO-CLPPTVB-EM3.5GR","Emina Cheek Lit Pressed Blush Violet Berry 3.5 gr (Pc(s))","2022-07-15 00:52:58","Confirmed","PRESSTHENFILLINGPACKING","5","Confirmed"
"00970","BUT-CF-EM100ML","Emina Chocofudge Body Ice Cream 100 ml (Pc(s))","2022-06-05 19:28:49","Confirmed","","3","Confirmed"
"00785","TC-CCB-EM12GR","Emina City Chic CC Cake Butterscotch 12 gr (Pc(s))","2022-06-30 06:05:45","Confirmed","STD","4","Confirmed"
"00786","TC-CCL-EM12GR","Emina City Chic CC Cake Latte 12 gr (Pc(s))","2022-06-30 06:05:53","Confirmed","STD","4","Confirmed"
"00783","TC-CCM-EM12GR","Emina City Chic CC Cake Meringue 12 gr (Pc(s))","2022-06-30 06:06:05","Confirmed","STD","4","Confirmed"
"00784","TC-CCP-EM12GR","Emina City Chic CC Cake Peach 12 gr (Pc(s))","2022-06-30 06:06:14","Confirmed","STD","4","Confirmed"
"01903","CCC-CCL-EM20ML","Emina City Chic CC Cream Light 20 ml (Pc(s))","2022-06-20 09:09:43","Confirmed","STD","4","Confirmed"
"01015","CCC-CCN-EM20ML","Emina City Chic CC Cream Natural 20 ml (Pc(s))","2022-06-20 09:09:43","Confirmed","STD","4","Confirmed"
"02473","FM-CMB-EM","Emina Clay Mask Brightening 60 ml","2022-06-20 09:08:24","Confirmed","STD","5","Confirmed"
"02474","FM-CMSC-EM","Emina Clay Mask Sebum Control 60 ml","2022-06-20 09:08:25","Confirmed","STD","4","Confirmed"
"02475","FM-CMSS-EM","Emina Clay Mask Soothe & Smooth 60 ml","2022-07-14 00:49:46","Confirmed","STD","4","Confirmed"
"00968","HBL-CA-EM100ML","Emina Coconut Almond Body Lotion 100 ml (Pc(s))","2022-06-05 19:29:44","Confirmed","","5","Confirmed"
"00969","HBL-CP-EM100ML","Emina Coconut Pineapple Body Lotion 100 ml (Pc(s))","2022-06-05 19:29:48","Confirmed","","5","Confirmed"
"04198","MASK-CLV-EM","Emina Cosmic Lash Volume Mascara 6 g","2022-07-08 10:05:04","Confirmed","STD","12","Confirmed"
"01649","FM-SL-EM60ML","Emina Cranberry Juice Face Mask 60 ml","2022-06-20 09:08:22","Confirmed","STD","4","Confirmed"
"01100","L-CM01-EM5.5GR","Emina Creamatte 01 Chocolava 5.5 gr (Pc(s))","2022-06-20 09:08:23","Confirmed","STD","5","Confirmed"
"01081","L-CM02-EM5.5GR","Emina Creamatte 02 Fuzzy Wuzzy 5.5 gr (Pc(s))","2022-06-20 09:08:23","Confirmed","STD","5","Confirmed"
"01082","L-CM03-EM5.5GR","Emina Creamatte 03 Mauvelous 5.5 gr (Pc(s))","2022-06-20 09:08:24","Confirmed","STD","5","Confirmed"
"01101","L-CM04-EM5.5GR","Emina Creamatte 04 Frostbite 5.5 gr (Pc(s))","2022-06-20 09:08:25","Confirmed","STD","5","Confirmed"
"01102","L-CM05-EM5.5GR","Emina Creamatte 05 Flamingo 5.5 gr (Pc(s))","2022-06-20 09:08:25","Confirmed","STD","5","Confirmed"
"01103","L-CM06-EM5.5GR","Emina Creamatte 06 Jelly Bean 5.5 gr (Pc(s))","2022-06-20 09:08:26","Confirmed","STD","5","Confirmed"
"01104","L-CM07-EM5.5GR","Emina Creamatte 07 Tumbleweed 5.5 gr (Pc(s))","2022-06-20 09:08:27","Confirmed","STD","5","Confirmed"
"01644","L-CM08-EM5.5GR","Emina Creamatte 08 Pumpkin Spice 5.5 gr","2022-06-20 09:08:28","Confirmed","STD","5","Confirmed"
"01645","L-CM09-EM5.5GR","Emina Creamatte 09 Baby Fox 5.5 gr","2022-06-20 09:08:28","Confirmed","STD","4","Confirmed"
"01646","L-CM10-EM5.5GR","Emina Creamatte 10 Starfish 5.5 gr","2022-06-20 09:08:30","Confirmed","STD","4","Confirmed"
"01647","L-CM11-EM5.5GR","Emina Creamatte 11 Amazeballs 5.5 gr","2022-06-20 09:08:30","Confirmed","STD","4","Confirmed"
"01677","L-CM12-EM5.5GR","Emina Creamatte 12 Perky Plum 5.5 gr","2022-06-20 09:08:32","Confirmed","STD","5","Confirmed"
"01678","L-CM13-EM5.5GR","Emina Creamatte 13 Beet Bites 5.5 gr","2022-06-20 09:08:32","Confirmed","STD","5","Confirmed"
"01679","L-CM14-EM5.5GR","Emina Creamatte 14 Gingerale 5.5 gr","2022-06-20 09:08:34","Confirmed","STD","4","Confirmed"
"01680","L-CM15-EM5.5GR","Emina Creamatte 15 Chocopuff 5.5 gr","2022-06-20 09:08:34","Confirmed","STD","5","Confirmed"
"02446","L-CM16-EM5.5GR","Emina Creamatte 16 Soda Gembira 5.5 gr","2022-06-20 09:08:36","Confirmed","STD","5","Confirmed"
"02447","L-CM17-EM5.5GR","Emina Creamatte 17 Bola Ubi 5.5 gr","2022-06-20 09:08:36","Confirmed","STD","5","Confirmed"
"02448","L-CM18-EM5.5GR","Emina Creamatte 18 Onde-Onde 5.5 gr","2022-06-20 09:08:38","Confirmed","STD","5","Confirmed"
"02449","L-CM19-EM5.5GR","Emina Creamatte 19 Pisang Cokelat 5.5 gr","2022-06-20 09:08:37","Confirmed","STD","5","Confirmed"
"00973","L-CMCL-EM5GR","Emina Creamatte Chocolava 5 gr (Pc(s))","2022-06-05 19:32:51","Confirmed","","3","Confirmed"
"00975","L-CMFW-EM5GR","Emina Creamatte Fuzzy Wuzzy 5 gr (Pc(s))","2022-06-05 19:32:55","Confirmed","","3","Confirmed"
"00974","L-CMJB-EM5GR","Emina Creamatte Jelly Bean 5 gr (Pc(s))","2022-06-05 19:33:00","Confirmed","","3","Confirmed"
"01925","L-CMME01-EM","Emina Creamatte Metallic Edition 01 Berry Stardust 5.5 g","2022-06-05 19:33:09","Confirmed","STD","5","Confirmed"
"01926","L-CMME02-EM","Emina Creamatte Metallic Edition 02 Sunset Sparks 5.5 g","2022-06-05 19:33:16","Confirmed","STD","5","Confirmed"
"01927","L-CMME03-EM","Emina Creamatte Metallic Edition 03 Unicorn Glow 5.5 g","2022-06-05 19:33:21","Confirmed","STD","5","Confirmed"
"01039","CM-CML-EM50ML","Emina Creamy Milk Cleansing Lotion 50 ml (Pc(s))","2022-06-20 09:08:39","Confirmed","STD","3","Confirmed"
"02135","LT-CR01-EM","Emina Creamytint 01 Brick Town 3.6 g","2022-06-20 09:08:27","Confirmed","STD","5","Confirmed"
"02136","LT-CR02-EM","Emina Creamytint 02 Peach Crush 3.6 g","2022-06-20 09:08:27","Confirmed","STD","5","Confirmed"
"02137","LT-CR03-EM","Emina Creamytint 03 Sunbeam 3.6 g","2022-06-20 09:08:28","Confirmed","STD","5","Confirmed"
"02138","LT-CR04-EM","Emina Creamytint 04 Wild Berry 3.6 g","2022-06-20 09:08:29","Confirmed","STD","5","Confirmed"
"02139","LT-CR05-EM","Emina Creamytint 05 Cherry Soda 3.6 g","2022-06-20 09:08:30","Confirmed","STD","5","Confirmed"
"03191","LT-CR06-EM","Emina Creamytint 06 Cookie House 3.6 g","2022-06-05 19:34:13","Confirmed","STD","5","Confirmed"
"03192","LT-CR07-EM","Emina Creamytint 07 Cinnamon Bun 3.6 g","2022-06-05 19:34:21","Confirmed","STD","5","Confirmed"
"03193","LT-CR08-EM","Emina Creamytint 08 Sweet Pea 3.6 g","2022-06-05 19:34:28","Confirmed","STD","5","Confirmed"
"00787","L-CMP1-EM3.8GR","Emina Creme de la Creme Lipstick 01 Mandy's Pink 3.8 gr (Pc(s))","2022-06-05 19:34:33","Confirmed","STD","4","Confirmed"
"03118","BBC-HSBBL-EM","Emina Daily Matte BB Cream 01 Light 16 g","2022-06-20 09:08:39","Confirmed","STD","5","Confirmed"
"03119","BBC-HSBBN-EM","Emina Daily Matte BB Cream 02 Natural 16 g","2022-06-20 09:08:41","Confirmed","STD","5","Confirmed"
"03120","BBC-HSBBC-EM","Emina Daily Matte BB Cream 03 Caramel 16 g","2022-06-20 09:08:41","Confirmed","STD","5","Confirmed"
"03114","B-DMCP01-EM","Emina Daily Matte Compact Powder 01 Light 11 g","2022-06-20 09:08:31","Confirmed","STD","5","Confirmed"
"03115","B-DMCP02-EM","Emina Daily Matte Compact Powder 02 Natural 11 g","2022-06-20 09:08:31","Confirmed","STD","5","Confirmed"
"03116","B-DMCP03-EM","Emina Daily Matte Compact Powder 03 Caramel 11 g","2022-06-20 09:08:31","Confirmed","STD","5","Confirmed"
"03117","B-DMCP04-EM","Emina Daily Matte Compact Powder 04 Mocca 11 g","2022-06-20 09:08:33","Confirmed","STD","5","Confirmed"
"03878","CUS-DM01-EM","Emina Daily Matte Cushion C01 Light 15 g","2022-06-24 01:46:18","Confirmed","STD","5","Confirmed"
"03881","CUS-DM04-EM","Emina Daily Matte Cushion N02 Natural 15 g","2022-06-24 01:46:21","Confirmed","STD","5","Confirmed"
"03879","CUS-DM02-EM","Emina Daily Matte Cushion W01 Light 15 g","2022-06-24 01:46:21","Confirmed","STD","5","Confirmed"
"03880","CUS-DM03-EM","Emina Daily Matte Cushion W02 Natural 15 g","2022-06-24 01:46:19","Confirmed","STD","5","Confirmed"
"03882","CUS-DM05-EM","Emina Daily Matte Cushion W03 Caramel 15 g","2022-06-24 01:46:17","Confirmed","STD","5","Confirmed"
"03883","CUS-DM06-EM","Emina Daily Matte Cushion W04 Mocca 15 g","2022-06-24 01:46:20","Confirmed","STD","5","Confirmed"
"01895","B-DMLP01-EM","Emina Daily Matte Loose Powder 01 Light Beige 20 g","2022-06-20 09:08:33","Confirmed","STD","3","Confirmed"
"01896","B-DMLP02-EM","Emina Daily Matte Loose Powder 02 Natural Beige 20 g","2022-06-20 09:08:35","Confirmed","STD","3","Confirmed"
"01016","MUR-DIS-EM50ML","Emina Dirt-less In Sight Make Up Remover 50 ml (Pc(s))","2022-06-20 09:08:11","Confirmed","MULTIPLEBULK","4","Confirmed"
"01276","FW-DBR-EM60ML","Emina Dot Burst Face Wash 60 ml (Pc(s))","2022-06-20 09:09:44","Confirmed","STD","4","Confirmed"
"00824","EB-DABL-EM0.3GR","Emina Double Agent Eyebrow Black 0.3 gr (Pc(s))","2022-06-20 09:09:44","Confirmed","STD","2","Confirmed"
"00825","EB-DABR-EM0.3GR","Emina Double Agent Eyebrow Brown 0.3 gr (Pc(s))","2022-06-24 05:53:24","Confirmed","STD","2","Confirmed"
"00912","FW-DBL-EM60ML","Emina Double Bubble Face Wash 60 ml (Pc(s))","2022-06-05 19:36:48","Confirmed","STD","4","Confirmed"
"00826","FT-DTM-EM50ML","Emina Double The Moist Face Toner 50 ml (Pc(s))","2022-06-20 09:09:21","Confirmed","STD","3","Confirmed"
"00827","EL-EDCPBL-EM0.2GR","Emina Eye Do! Crayon Pour Les Yeux Black 0.2 gr (Pc(s))","2022-06-20 09:09:21","Confirmed","STD","2","Confirmed"
"00828","EL-EDCPBR-EM0.2GR","Emina Eye Do! Crayon Pour Les Yeux Brown 0.2 gr (Pc(s))","2022-06-20 09:09:45","Confirmed","STD","2","Confirmed"
"00829","EL-EDCPDP-EM0.2GR","Emina Eye Do! Crayon Pour Les Yeux Deep Purple 0.2 gr (Pc(s))","2022-06-05 19:37:07","Confirmed","STD","2","Confirmed"
"00815","EL-EDPBL-EM1GR","Emina Eye Do! Pencil Eye Liner Black 1 gr (Pc(s))","2022-06-20 09:09:21","Confirmed","OEMNDC","2","Confirmed"
"00817","EL-EDPB-EM1GR","Emina Eye Do! Pencil Eye Liner Blue 1 gr (Pc(s))","2022-06-05 19:37:26","Confirmed","OEMNDC","2","Confirmed"
"00816","EL-EDPBR-EM1GR","Emina Eye Do! Pencil Eye Liner Brown 1 gr (Pc(s))","2022-06-20 09:09:22","Confirmed","OEMNDC","2","Confirmed"
"00819","EL-EDPG-EM1GR","Emina Eye Do! Pencil Eye Liner Gold 1 gr (Pc(s))","2022-06-05 19:37:36","Confirmed","OEMNDC","2","Confirmed"
"00818","EL-EDPPP-EM1GR","Emina Eye Do! Pencil Eye Liner Purple 1 gr (Pc(s))","2022-06-05 19:37:41","Confirmed","OEMNDC","2","Confirmed"
"01938","P-FE-EM","Emina Face Package","2022-06-05 19:37:45","Confirmed","","3","Confirmed"
"04842","P-FP-EM","Emina Festive Package 2023 - Have a Warmth Day","2022-07-12 06:47:45","Confirmed","","0","Draft"
"04843","P-FB-EM","Emina Festive Package 2023 - It's a Bright Day","2022-07-12 06:48:12","Confirmed","","0","Draft"
"02406","L-GS01-EM","Emina Glossy Stain 01 Autumn Bell 3 g","2022-06-20 09:08:35","Confirmed","STD","5","Confirmed"
"02396","L-GS02-EM","Emina Glossy Stain 02 Apple Shower 3 g","2022-06-20 09:08:36","Confirmed","STD","5","Confirmed"
"02397","L-GS03-EM","Emina Glossy Stain 03 Candy Rain 3 g","2022-06-20 09:08:37","Confirmed","STD","4","Confirmed"
"02399","L-GS04-EM","Emina Glossy Stain 04 Peach Sprinkles 3 g","2022-06-20 09:08:38","Confirmed","STD","5","Confirmed"
"02408","L-GS05-EM","Emina Glossy Stain 05 Spring Dazzle 3 g","2022-06-20 09:08:38","Confirmed","STD","5","Confirmed"
"04985","L-GS06-EM","Emina Glossy Stain New Shade 06 3 g","2022-07-13 08:21:34","Waiting for Approval","","0","Draft"
"04986","L-GS07-EM","Emina Glossy Stain New Shade 07 3 g","2022-07-13 08:21:51","Waiting for Approval","","0","Draft"
"04987","L-GS08-EM","Emina Glossy Stain New Shade 08 3 g","2022-07-13 08:21:57","Waiting for Approval","","0","Draft"
"04988","L-GS09-EM","Emina Glossy Stain New Shade 09 3 g","2022-07-13 08:22:01","Waiting for Approval","","0","Draft"
"04989","L-GS10-EM","Emina Glossy Stain New Shade 10 3 g","2022-07-13 08:22:06","Waiting for Approval","","0","Draft"
"04980","L-RGS01-EM","Emina Glossy Stain Revamp 01 3 g","2022-07-13 08:22:11","Waiting for Approval","","0","Draft"
"04981","L-RGS02-EM","Emina Glossy Stain Revamp 02 3 g","2022-07-13 08:22:16","Waiting for Approval","","0","Draft"
"04982","L-RGS03-EM","Emina Glossy Stain Revamp 03 3 g","2022-07-13 08:22:23","Waiting for Approval","","0","Draft"
"04983","L-RGS04-EM","Emina Glossy Stain Revamp 04 3 g","2022-07-13 08:22:47","Waiting for Approval","","0","Draft"
"04984","L-RGS05-EM","Emina Glossy Stain Revamp 05 3 g","2022-07-13 08:22:53","Waiting for Approval","","0","Draft"
"01266","FM-GS-EM60ML","Emina Grape Seed Olive Face Mask 60 ml (Pc(s))","2022-06-20 09:08:43","Confirmed","STD","4","Confirmed"
"01045","FM-MGT-EM60ML","Emina Green Tea Latte Face Mask 60 ml (Pc(s))","2022-06-20 09:08:44","Confirmed","STD","3","Confirmed"
"04392","P-RM-EM","Emina Happy Girls Are the Prettiest Makeup + Skincare Box","2022-06-10 05:39:05","Confirmed","STD","4","Confirmed"
"04393","P-RD-EM","Emina Happy Girls Are the Prettiest Makeup Box","2022-06-10 05:39:05","Confirmed","STD","4","Confirmed"
"04394","P-RS-EM","Emina Happy Girls Are the Prettiest Skincare Box","2022-06-10 05:39:05","Confirmed","STD","4","Confirmed"
"01536","P-CMM-EM","Emina Holiday Kit Magic Mistletoe","2022-06-05 19:38:56","Confirmed","","3","Confirmed"
"01537","P-CRT-EM","Emina Holiday Kit Reindeer Treats","2022-06-05 19:38:59","Confirmed","","3","Confirmed"
"01916","L-CUSH01-EM","Emina Lip Cushion 01. Let It Peach 9 g","2022-06-20 09:09:23","Confirmed","STD","5","Confirmed"
"01917","L-CUSH02-EM","Emina Lip Cushion 02. Be Cherry 9 g","2022-06-20 09:09:23","Confirmed","STD","5","Confirmed"
"02360","L-CUSH03-EM","Emina Lip Cushion 03. Get Berry 9 g","2022-06-20 09:09:24","Confirmed","STD","5","Confirmed"
